Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Editor,Edit_Dt,EditAction,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,chgAction,chgStatus,chgStatDt,chgStatSrc,chgQAIssue,chgFlag,ChgEdBatch,RecInitUsr,RecInitDt,ChgFlagger,ChgFlagDt
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_3ZLNZMF,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3633244889,-71.0587361565,13.12,15.1831713333,8.40332925001,2.06317133334,BOS_H_4,,,,"https://www.google.com/maps/search//@42.361324488878296,-71.058736156478,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3633244888783,-71.058736156478,21.00z,1d/3D",,,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_NQ8SNVO,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3633818311,-71.0586437347,13.12,15.9666343333,9.76028191668,2.84663433334,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3613818311309,-71.0586437347269,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3633818311309,-71.0586437347269,21.00z,1d/3D",,,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_Q0D0A55,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3634996447,-71.0662959577,20.8361212255,26.8885285,16.0053481667,6.05240727455,BOS_H_4,0300475000,,,"https://www.google.com/maps/search//@42.361499644698,-71.0662959576924,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.363499644698,-71.0662959576924,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300475000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_D2E5O6H,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3634542342,-71.0585233882,13.12,17.9751605,10.4791125,4.85516050001,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3614542342081,-71.0585233882162,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3634542342081,-71.0585233882162,21.00z,1d/3D",,,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_NOD544O,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.363544562,-71.0699496869,9.84,13.8819928333,4.54080416667,4.04199283334,BOS_H_4,0300370000,,,"https://www.google.com/maps/search//@42.3615445619774,-71.0699496868597,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3635445619774,-71.0699496868597,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300370000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_US4SAT8,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3632258288,-71.0578729907,13.12,15.9804138333,6.04736283334,2.86041383334,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.361225828843494,-71.0578729906519,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3632258288435,-71.0578729906519,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_G3LS4BS,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3636158204,-71.0639144291,16.4,16.9790995,10.1507010833,0.579099500008,BOS_H_4,0300470000,,,"https://www.google.com/maps/search//@42.361615820447895,-71.0639144291474,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3636158204479,-71.0639144291474,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300470000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_SOLJVH5,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3633400751,-71.0577047365,13.12,15.82851125,-9.34138591666,2.70851125,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.3613400751297,-71.057704736505,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3633400751297,-71.057704736505,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_GX258BS,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3636838312,-71.0673182805,19.68,26.14738825,7.57655925001,6.46738825,BOS_H_4,0300370000,,,"https://www.google.com/maps/search//@42.361683831207294,-71.0673182805307,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3636838312073,-71.0673182805307,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300370000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_00HD86P,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3636512795,-71.0664729105,21.2898654734,27.8537496667,16.0302825,6.56388419329,BOS_H_4,0300475000,,,"https://www.google.com/maps/search//@42.3616512795386,-71.0664729105157,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3636512795386,-71.0664729105157,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300475000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_5XQXR0O,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3637578939,-71.0673265231,19.68,26.3212724167,4.26554225001,6.64127241667,BOS_H_4,0300370000,,,"https://www.google.com/maps/search//@42.3617578939009,-71.0673265230911,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3637578939009,-71.0673265230911,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300370000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_7AT2CGT,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3636508986,-71.0660355381,22.96,26.9000114167,12.0594899167,3.94001141667,BOS_H_4,0300475000,,,"https://www.google.com/maps/search//@42.3616508986339,-71.0660355380928,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3636508986339,-71.0660355380928,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300475000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_FCYJAQ5,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3636759914,-71.0699441037,9.84,15.0384865833,3.26685658334,5.19848658333,BOS_H_4,0300370000,,,"https://www.google.com/maps/search//@42.3616759914185,-71.0699441037168,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3636759914185,-71.0699441037168,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300370000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_QBGBHLH,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3637111999,-71.0573815764,9.84,12.5768773333,6.14217891668,2.73687733334,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.361711199929,-71.0573815763577,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.363711199929,-71.0573815763577,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_RP7IUGX,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.363777245,-71.0664389103,22.96,26.6231090833,21.1201673333,3.66310908335,BOS_H_4,0300475000,,,"https://www.google.com/maps/search//@42.3617772449972,-71.0664389103441,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3637772449972,-71.0664389103441,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300475000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_93DUV37,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3637353496,-71.0664020108,22.96,27.6772408333,21.4082245,4.71724083333,BOS_H_4,0300475000,,,"https://www.google.com/maps/search//@42.3617353495779,-71.0664020108252,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3637353495779,-71.0664020108252,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300475000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_YDREWBH,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3634421204,-71.0643078064,16.4,29.7973153333,10.39151425,13.3973153333,BOS_H_4,0300470000,,,"https://www.google.com/maps/search//@42.3614421203504,-71.0643078063898,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3634421203504,-71.0643078063898,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300470000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_65YJ79Z,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3637343153,-71.0638212817,13.12,17.8357250833,7.65595541667,4.71572508334,BOS_H_4,0300470000,,,"https://www.google.com/maps/search//@42.3617343153498,-71.0638212816643,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3637343153498,-71.0638212816643,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300470000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_TY6JDEH,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3638074578,-71.0637451522,13.12,16.91315475,6.44434366668,3.79315475,BOS_H_4,0300470000,,,"https://www.google.com/maps/search//@42.3618074578243,-71.0637451522455,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3638074578243,-71.0637451522455,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300470000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_5F3H27G,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3634262686,-71.0576023699,12.7682180551,12.7376381667,-8.42537724999,-0.0305798884382,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.361426268606195,-71.0576023698578,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3634262686062,-71.0576023698578,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_KVVS5U3,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.36344533,-71.0574866344,9.84,12.9689369167,-9.3869895,3.12893691667,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.361445329960596,-71.057486634431,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3634453299606,-71.057486634431,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_3EEK83N,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3635559409,-71.0574750368,9.84,12.0624426667,-5.36468783332,2.22244266668,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.3615559408629,-71.057475036805,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3635559408629,-71.057475036805,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_MM8Z3XJ,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3520177323,-71.0590577158,9.53872372973,16.788155,6.79047158334,7.24943127027,BOS_H_4,0303430000,,,"https://www.google.com/maps/search//@42.3500177323411,-71.059057715796,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3520177323411,-71.059057715796,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0303430000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_AXXPHLG,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3610676371,-71.0730731978,3.28,4.26587033334,-2.06318524999,0.985870333344,BOS_H_4,0502496000,,,"https://www.google.com/maps/search//@42.359067637059,-71.0730731978308,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.361067637059,-71.0730731978308,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0502496000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_HU18LTU,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3616466594,-71.0729852489,3.28,7.36100850001,0.384644500009,4.08100850001,BOS_H_4,0300943000,,,"https://www.google.com/maps/search//@42.359646659408895,-71.0729852488813,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3616466594089,-71.0729852488813,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0300943000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_T8RSFM2,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3501229789,-71.0722869839,16.2383547476,18.122798,9.75273600001,1.88444325246,BOS_H_4,0501155000,,,"https://www.google.com/maps/search//@42.348122978865796,-71.072286983934,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3501229788658,-71.072286983934,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0501155000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_S33ZWBQ,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3501265724,-71.0682389574,13.12,12.7904595833,1.09986616667,-0.329540416661,BOS_H_4,0500126000,,,"https://www.google.com/maps/search//@42.348126572389695,-71.0682389573521,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3501265723897,-71.0682389573521,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0500126000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_VAQ5IU3,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3501089252,-71.061094378,9.84,17.418075,4.84559358333,7.57807500001,BOS_H_4,,,,"https://www.google.com/maps/search//@42.348108925222995,-71.0610943779863,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.350108925223,-71.0610943779863,21.00z,1d/3D",,,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_JJV6JFZ,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.350143622,-71.0681056449,13.12,13.15528825,2.64612291667,0.0352882500109,BOS_H_4,0500128000,,,"https://www.google.com/maps/search//@42.3481436220495,-71.0681056448992,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3501436220495,-71.0681056448992,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0500128000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_SGREVGR,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.350259513,-71.063216084,13.12,12.44662825,7.05228208334,-0.673371749993,BOS_H_4,0305380000,,,"https://www.google.com/maps/search//@42.3482595129896,-71.0632160839755,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3502595129896,-71.0632160839755,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0305380000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_EQD99KJ,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3503202651,-71.0631692554,13.12,12.92694225,6.52734875001,-0.193057749993,BOS_H_4,0305380000,,,"https://www.google.com/maps/search//@42.348320265079295,-71.063169255398,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3503202650793,-71.063169255398,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0305380000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_4GQ0AY5,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3503966658,-71.0626588733,9.84,27.6263879167,10.5772094167,17.7863879167,BOS_H_4,0305380000,,,"https://www.google.com/maps/search//@42.3483966658223,-71.0626588733235,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3503966658223,-71.0626588733235,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0305380000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_PGEP1VH,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3504000665,-71.0664455316,19.68,23.5309236667,16.126739,3.85092366667,BOS_H_4,0500088000,,,"https://www.google.com/maps/search//@42.3484000665458,-71.0664455315884,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3504000665458,-71.0664455315884,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0500088000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_6QEAWH1,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3504019854,-71.060124049,9.84,12.1106709167,4.07787858334,2.27067091668,BOS_H_4,,,,"https://www.google.com/maps/search//@42.3484019853697,-71.0601240490341,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3504019853697,-71.0601240490341,21.00z,1d/3D",,,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_M3CYVS0,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3504456909,-71.0563204858,9.84,13.5237258333,6.03358333334,3.68372583334,BOS_H_4,0305364000,,,"https://www.google.com/maps/search//@42.3484456909495,-71.0563204857832,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3504456909495,-71.0563204857832,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0305364000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_7VKQM8M,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.35048136,-71.0600900092,9.84,12.0306185833,4.42630308334,2.19061858333,BOS_H_4,0305306000,,,"https://www.google.com/maps/search//@42.3484813599661,-71.0600900092294,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3504813599661,-71.0600900092294,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0305306000,,,,,,,,,,,
,Wall,0,,Current,,Recorded in 2011 Infotech photogrammetry.,,,PBCOTE,20210615,Enrolled as new model,BOS_DWJJVAV,pbcGIS,Walls_Docks_20210614,Walls_Docks_20210609.gdb,20210614,Height established from measured infotech height. Depth established from DTM.  Width from Infotech Wall Type.,1.5,20110401,Recorded in 2011 photogrammetry by Infotech.,42.3504828433,-71.0630765778,10.671969336,12.5483340833,5.80753391667,1.87636474737,BOS_H_4,0305380000,,,"https://www.google.com/maps/search//@42.348482843349295,-71.0630765778121,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3504828433493,-71.0630765778121,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0305380000,,,,,,,,,,,
